Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_kg_ha,Reihenabstand,Pflanzenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID
516,1975,19750425,,4,,75,30,5,,10
517,1975,19750425,,5,,75,30,5,,10
518,1975,19750425,,6,,75,30,5,,10
519,1975,19750425,,7,,75,30,5,,10
520,1975,19750425,,8,,75,30,5,,10
521,1975,19750425,,9,,75,30,5,,10
522,1975,19750425,,10,,75,30,5,,10
523,1975,19750425,,11,,75,30,5,,10
524,1975,19750425,,12,,75,30,5,,10
525,1975,19750425,,13,,75,30,5,,10
526,1975,19750425,,14,,75,30,5,,10
527,1975,19750425,,15,,75,30,5,,10
528,1975,19750425,,16,,75,30,5,,10
529,1975,19750425,,17,,75,30,5,,10
530,1975,19750425,,18,,75,30,5,,10
531,1975,19750425,,19,,75,30,5,,10
532,1975,19750425,,20,,75,30,5,,10
533,1975,19750425,,21,,75,30,5,,10
534,1975,19750425,,22,,75,30,5,,10
535,1975,19750425,,23,,75,30,5,,10
536,1975,19750425,,24,,75,30,5,,10
537,1975,19750425,,25,,75,30,5,,10
538,1975,19750425,,26,,75,30,5,,10
539,1975,19750425,,27,,75,30,5,,10
540,1975,19750425,,28,,75,30,5,,10
541,1975,19750425,,29,,75,30,5,,10
542,1975,19750425,,30,,75,30,5,,10
543,1975,19750425,,31,,75,30,5,,10
544,1975,19750425,,32,,75,30,5,,10
545,1975,19750425,,33,,75,30,5,,10
546,1975,19750425,,34,,75,30,5,,10
547,1975,19750425,,35,,75,30,5,,10
548,1975,19750425,,36,,75,30,5,,10
549,1975,19750425,,37,,75,30,5,,10
550,1975,19750425,,38,,75,30,5,,10
551,1975,19750425,,39,,75,30,5,,10
552,1975,19750425,,40,,75,30,5,,10
553,1975,19750425,,41,,75,30,5,,10
554,1975,19750425,,42,,75,30,5,,10
555,1975,19750425,,43,,75,30,5,,10
556,1975,19750425,,44,,75,30,5,,10
557,1975,19750425,,45,,75,30,5,,10
558,1975,19750425,,46,,75,30,5,,10
559,1975,19750425,,47,,75,30,5,,10
560,1975,19750425,,48,,75,30,5,,10
561,1975,19750425,,49,,75,30,5,,10
562,1975,19750425,,50,,75,30,5,,10
563,1975,19750425,,51,,75,30,5,,10
564,1975,19750425,,52,,75,30,5,,10
565,1975,19750425,,53,,75,30,5,,10
566,1975,19750425,,54,,75,30,5,,10
567,1975,19750425,,55,,75,30,5,,10
568,1975,19750425,,56,,75,30,5,,10
569,1975,19750425,,57,,75,30,5,,10
570,1975,19750425,,58,,75,30,5,,10
571,1975,19750425,,59,,75,30,5,,10
572,1975,19750425,,60,,75,30,5,,10
573,1975,19750425,,61,,75,30,5,,10
574,1975,19750425,,62,,75,30,5,,10
575,1975,19750425,,63,,75,30,5,,10
576,1975,19750425,,64,,75,30,5,,10
577,1976,19751001,,1,175.8,12.5,,9,,9
578,1976,19751001,,2,175.8,12.5,,9,,9
579,1976,19751001,,3,175.8,12.5,,9,,9
580,1976,19751001,,4,175.8,12.5,,9,,9
581,1976,19751001,,5,175.8,12.5,,9,,9
582,1976,19751001,,6,175.8,12.5,,9,,9
583,1976,19751001,,7,175.8,12.5,,9,,9
584,1976,19751001,,8,175.8,12.5,,9,,9
585,1976,19751001,,9,175.8,12.5,,9,,9
586,1976,19751001,,10,175.8,12.5,,9,,9
587,1976,19751001,,11,175.8,12.5,,9,,9
588,1976,19751001,,12,175.8,12.5,,9,,9
589,1976,19751001,,13,175.8,12.5,,9,,9
590,1976,19751001,,14,175.8,12.5,,9,,9
591,1976,19751001,,15,175.8,12.5,,9,,9
592,1976,19751001,,16,175.8,12.5,,9,,9
593,1976,19751001,,17,175.8,12.5,,9,,9
594,1976,19751001,,18,175.8,12.5,,9,,9
595,1976,19751001,,19,175.8,12.5,,9,,9
596,1976,19751001,,20,175.8,12.5,,9,,9
597,1976,19751001,,21,175.8,12.5,,9,,9
598,1976,19751001,,22,175.8,12.5,,9,,9
599,1976,19751001,,23,175.8,12.5,,9,,9
600,1976,19751001,,24,175.8,12.5,,9,,9
601,1976,19751001,,25,175.8,12.5,,9,,9
602,1976,19751001,,26,175.8,12.5,,9,,9
603,1976,19751001,,27,175.8,12.5,,9,,9
604,1976,19751001,,28,175.8,12.5,,9,,9
605,1976,19751001,,29,175.8,12.5,,9,,9
606,1976,19751001,,30,175.8,12.5,,9,,9
607,1976,19751001,,31,175.8,12.5,,9,,9
608,1976,19751001,,32,175.8,12.5,,9,,9
609,1976,19751001,,33,175.8,12.5,,9,,9
610,1976,19751001,,34,175.8,12.5,,9,,9
611,1976,19751001,,35,175.8,12.5,,9,,9
612,1976,19751001,,36,175.8,12.5,,9,,9
613,1976,19751001,,37,175.8,12.5,,9,,9
614,1976,19751001,,38,175.8,12.5,,9,,9
615,1976,19751001,,39,175.8,12.5,,9,,9
616,1976,19751001,,40,175.8,12.5,,9,,9
617,1976,19751001,,41,175.8,12.5,,9,,9
618,1976,19751001,,42,175.8,12.5,,9,,9
619,1976,19751001,,43,175.8,12.5,,9,,9
620,1976,19751001,,44,175.8,12.5,,9,,9
621,1976,19751001,,45,175.8,12.5,,9,,9
622,1976,19751001,,46,175.8,12.5,,9,,9
623,1976,19751001,,47,175.8,12.5,,9,,9
624,1976,19751001,,48,175.8,12.5,,9,,9
625,1976,19751001,,49,175.8,12.5,,9,,9
626,1976,19751001,,50,175.8,12.5,,9,,9
627,1976,19751001,,51,175.8,12.5,,9,,9
628,1976,19751001,,52,175.8,12.5,,9,,9
629,1976,19751001,,53,175.8,12.5,,9,,9
630,1976,19751001,,54,175.8,12.5,,9,,9
631,1976,19751001,,55,175.8,12.5,,9,,9
632,1976,19751001,,56,175.8,12.5,,9,,9
633,1976,19751001,,57,175.8,12.5,,9,,9
634,1976,19751001,,58,175.8,12.5,,9,,9
635,1976,19751001,,59,175.8,12.5,,9,,9
636,1976,19751001,,60,175.8,12.5,,9,,9
637,1976,19751001,,61,175.8,12.5,,9,,9
638,1976,19751001,,62,175.8,12.5,,9,,9
639,1976,19751001,,63,175.8,12.5,,9,,9
640,1976,19751001,,64,175.8,12.5,,9,,9
641,1977,19770421,,1,8.2,41.7,,10,,8
642,1977,19770421,,2,8.2,41.7,,10,,8
643,1977,19770421,,3,8.2,41.7,,10,,8
644,1977,19770421,,4,8.2,41.7,,10,,8
645,1977,19770421,,5,8.2,41.7,,10,,8
646,1977,19770421,,6,8.2,41.7,,10,,8
647,1977,19770421,,7,8.2,41.7,,10,,8
648,1977,19770421,,8,8.2,41.7,,10,,8
649,1977,19770421,,9,8.2,41.7,,10,,8
650,1977,19770421,,10,8.2,41.7,,10,,8
651,1977,19770421,,11,8.2,41.7,,10,,8
652,1977,19770421,,12,8.2,41.7,,10,,8
653,1977,19770421,,13,8.2,41.7,,10,,8
654,1977,19770421,,14,8.2,41.7,,10,,8
655,1977,19770421,,15,8.2,41.7,,10,,8
656,1977,19770421,,16,8.2,41.7,,10,,8
657,1977,19770421,,17,8.2,41.7,,10,,8
658,1977,19770421,,18,8.2,41.7,,10,,8
659,1977,19770421,,19,8.2,41.7,,10,,8
660,1977,19770421,,20,8.2,41.7,,10,,8
661,1977,19770421,,21,8.2,41.7,,10,,8
662,1977,19770421,,22,8.2,41.7,,10,,8
663,1977,19770421,,23,8.2,41.7,,10,,8
664,1977,19770421,,24,8.2,41.7,,10,,8
665,1977,19770421,,25,8.2,41.7,,10,,8
666,1977,19770421,,26,8.2,41.7,,10,,8
667,1977,19770421,,27,8.2,41.7,,10,,8
668,1977,19770421,,28,8.2,41.7,,10,,8
669,1977,19770421,,29,8.2,41.7,,10,,8
670,1977,19770421,,30,8.2,41.7,,10,,8
671,1977,19770421,,31,8.2,41.7,,10,,8
672,1977,19770421,,32,8.2,41.7,,10,,8
673,1977,19770421,,33,8.2,41.7,,10,,8
674,1977,19770421,,34,8.2,41.7,,10,,8
675,1977,19770421,,35,8.2,41.7,,10,,8
676,1977,19770421,,36,8.2,41.7,,10,,8
677,1977,19770421,,37,8.2,41.7,,10,,8
678,1977,19770421,,38,8.2,41.7,,10,,8
679,1977,19770421,,39,8.2,41.7,,10,,8
680,1977,19770421,,40,8.2,41.7,,10,,8
681,1977,19770421,,41,8.2,41.7,,10,,8
682,1977,19770421,,42,8.2,41.7,,10,,8
683,1977,19770421,,43,8.2,41.7,,10,,8
684,1977,19770421,,44,8.2,41.7,,10,,8
685,1977,19770421,,45,8.2,41.7,,10,,8
686,1977,19770421,,46,8.2,41.7,,10,,8
687,1977,19770421,,47,8.2,41.7,,10,,8
688,1977,19770421,,48,8.2,41.7,,10,,8
689,1977,19770421,,49,8.2,41.7,,10,,8
690,1977,19770421,,50,8.2,41.7,,10,,8
691,1977,19770421,,51,8.2,41.7,,10,,8
692,1977,19770421,,52,8.2,41.7,,10,,8
693,1977,19770421,,53,8.2,41.7,,10,,8
694,1977,19770421,,54,8.2,41.7,,10,,8
695,1977,19770421,,55,8.2,41.7,,10,,8
696,1977,19770421,,56,8.2,41.7,,10,,8
697,1977,19770421,,57,8.2,41.7,,10,,8
698,1977,19770421,,58,8.2,41.7,,10,,8
699,1977,19770421,,59,8.2,41.7,,10,,8
700,1977,19770421,,60,8.2,41.7,,10,,8
701,1977,19770421,,61,8.2,41.7,,10,,8
702,1977,19770421,,62,8.2,41.7,,10,,8
703,1977,19770421,,63,8.2,41.7,,10,,8
704,1977,19770421,,64,8.2,41.7,,10,,8
705,1978,19780330,,1,132.3,12.5,,11,,9
706,1978,19780330,,2,132.3,12.5,,11,,9
707,1978,19780330,,3,132.3,12.5,,11,,9
708,1978,19780330,,4,132.3,12.5,,11,,9
709,1978,19780330,,5,132.3,12.5,,11,,9
710,1978,19780330,,6,132.3,12.5,,11,,9
711,1978,19780330,,7,132.3,12.5,,11,,9
712,1978,19780330,,8,132.3,12.5,,11,,9
713,1978,19780330,,9,132.3,12.5,,11,,9
714,1978,19780330,,10,132.3,12.5,,11,,9
715,1978,19780330,,11,132.3,12.5,,11,,9
716,1978,19780330,,12,132.3,12.5,,11,,9
717,1978,19780330,,13,132.3,12.5,,11,,9
718,1978,19780330,,14,132.3,12.5,,11,,9
719,1978,19780330,,15,132.3,12.5,,11,,9
720,1978,19780330,,16,132.3,12.5,,11,,9
721,1978,19780330,,17,132.3,12.5,,11,,9
722,1978,19780330,,18,132.3,12.5,,11,,9
723,1978,19780330,,19,132.3,12.5,,11,,9
724,1978,19780330,,20,132.3,12.5,,11,,9
725,1978,19780330,,21,132.3,12.5,,11,,9
726,1978,19780330,,22,132.3,12.5,,11,,9
727,1978,19780330,,23,132.3,12.5,,11,,9
728,1978,19780330,,24,132.3,12.5,,11,,9
729,1978,19780330,,25,132.3,12.5,,11,,9
730,1978,19780330,,26,132.3,12.5,,11,,9
731,1978,19780330,,27,132.3,12.5,,11,,9
732,1978,19780330,,28,132.3,12.5,,11,,9
733,1978,19780330,,29,132.3,12.5,,11,,9
734,1978,19780330,,30,132.3,12.5,,11,,9
735,1978,19780330,,31,132.3,12.5,,11,,9
736,1978,19780330,,32,132.3,12.5,,11,,9
737,1978,19780330,,33,132.3,12.5,,11,,9
738,1978,19780330,,34,132.3,12.5,,11,,9
739,1978,19780330,,35,132.3,12.5,,11,,9
740,1978,19780330,,36,132.3,12.5,,11,,9
741,1978,19780330,,37,132.3,12.5,,11,,9
742,1978,19780330,,38,132.3,12.5,,11,,9
743,1978,19780330,,39,132.3,12.5,,11,,9
744,1978,19780330,,40,132.3,12.5,,11,,9
745,1978,19780330,,41,132.3,12.5,,11,,9
746,1978,19780330,,42,132.3,12.5,,11,,9
747,1978,19780330,,43,132.3,12.5,,11,,9
748,1978,19780330,,44,132.3,12.5,,11,,9
749,1978,19780330,,45,132.3,12.5,,11,,9
750,1978,19780330,,46,132.3,12.5,,11,,9
751,1978,19780330,,47,132.3,12.5,,11,,9
752,1978,19780330,,48,132.3,12.5,,11,,9
753,1978,19780330,,49,132.3,12.5,,11,,9
754,1978,19780330,,50,132.3,12.5,,11,,9
755,1978,19780330,,51,132.3,12.5,,11,,9
756,1978,19780330,,52,132.3,12.5,,11,,9
757,1978,19780330,,53,132.3,12.5,,11,,9
758,1978,19780330,,54,132.3,12.5,,11,,9
759,1978,19780330,,55,132.3,12.5,,11,,9
760,1978,19780330,,56,132.3,12.5,,11,,9
761,1978,19780330,,57,132.3,12.5,,11,,9
762,1978,19780330,,58,132.3,12.5,,11,,9
763,1978,19780330,,59,132.3,12.5,,11,,9
764,1978,19780330,,60,132.3,12.5,,11,,9
765,1978,19780330,,61,132.3,12.5,,11,,9
766,1978,19780330,,62,132.3,12.5,,11,,9
