Bodenbearbeitung_ID,Versuchsjahr,Termin,Parzelle_ID,Tiefe,Technik_ID,Bodenbearbeitung_Massnahme_ID,Bemerkungen_ID
3081,1989,19890421,9,,12,2,
3082,1989,19890421,10,,12,2,
3083,1989,19890421,11,,12,2,
3084,1989,19890421,12,,12,2,
3085,1989,19890421,13,,12,2,
3086,1989,19890421,14,,12,2,
3087,1989,19890421,15,,12,2,
3088,1989,19890421,16,,12,2,
3089,1989,19890421,17,,12,2,
3090,1989,19890421,18,,12,2,
3091,1989,19890421,19,,12,2,
3092,1989,19890421,20,,12,2,
3093,1989,19890421,21,,12,2,
3094,1989,19890421,22,,12,2,
3095,1989,19890421,23,,12,2,
3096,1989,19890421,24,,12,2,
3097,1989,19890421,25,,12,2,
3098,1989,19890421,26,,12,2,
3099,1989,19890421,27,,12,2,
3100,1989,19890421,28,,12,2,
3101,1989,19890421,29,,12,2,
3102,1989,19890421,30,,12,2,
3103,1989,19890421,31,,12,2,
3104,1989,19890421,32,,12,2,
3105,1989,19890421,33,,12,2,
3106,1989,19890421,34,,12,2,
3107,1989,19890421,35,,12,2,
3108,1989,19890421,36,,12,2,
3109,1989,19890421,37,,12,2,
3110,1989,19890421,38,,12,2,
3111,1989,19890421,39,,12,2,
3112,1989,19890421,40,,12,2,
3113,1989,19890421,41,,12,2,
3114,1989,19890421,42,,12,2,
3115,1989,19890421,43,,12,2,
3116,1989,19890421,44,,12,2,
3117,1989,19890421,45,,12,2,
3118,1989,19890421,46,,12,2,
3119,1989,19890421,47,,12,2,
3120,1989,19890421,48,,12,2,
3121,1989,19890421,49,,12,2,
3122,1989,19890421,50,,12,2,
3123,1989,19890421,51,,12,2,
3124,1989,19890421,52,,12,2,
3125,1989,19890421,53,,12,2,
3126,1989,19890421,54,,12,2,
3127,1989,19890421,55,,12,2,
3128,1989,19890421,56,,12,2,
3129,1989,19890421,57,,12,2,
3130,1989,19890421,58,,12,2,
3131,1989,19890421,59,,12,2,
3132,1989,19890421,60,,12,2,
3133,1989,19890421,61,,12,2,
3134,1989,19890421,62,,12,2,
3135,1989,19890421,63,,12,2,
3136,1989,19890421,64,,12,2,
3137,1989,19890510,1,,12,2,
3138,1989,19890510,2,,12,2,
3139,1989,19890510,3,,12,2,
3140,1989,19890510,4,,12,2,
3141,1989,19890510,5,,12,2,
3142,1989,19890510,6,,12,2,
3143,1989,19890510,7,,12,2,
3144,1989,19890510,8,,12,2,
3145,1989,19890510,9,,12,2,
3146,1989,19890510,10,,12,2,
3147,1989,19890510,11,,12,2,
3148,1989,19890510,12,,12,2,
3149,1989,19890510,13,,12,2,
3150,1989,19890510,14,,12,2,
3151,1989,19890510,15,,12,2,
3152,1989,19890510,16,,12,2,
3153,1989,19890510,17,,12,2,
3154,1989,19890510,18,,12,2,
3155,1989,19890510,19,,12,2,
3156,1989,19890510,20,,12,2,
3157,1989,19890510,21,,12,2,
3158,1989,19890510,22,,12,2,
3159,1989,19890510,23,,12,2,
3160,1989,19890510,24,,12,2,
3161,1989,19890510,25,,12,2,
3162,1989,19890510,26,,12,2,
3163,1989,19890510,27,,12,2,
3164,1989,19890510,28,,12,2,
3165,1989,19890510,29,,12,2,
3166,1989,19890510,30,,12,2,
3167,1989,19890510,31,,12,2,
3168,1989,19890510,32,,12,2,
3169,1989,19890510,33,,12,2,
3170,1989,19890510,34,,12,2,
3171,1989,19890510,35,,12,2,
3172,1989,19890510,36,,12,2,
3173,1989,19890510,37,,12,2,
3174,1989,19890510,38,,12,2,
3175,1989,19890510,39,,12,2,
3176,1989,19890510,40,,12,2,
3177,1989,19890510,41,,12,2,
3178,1989,19890510,42,,12,2,
3179,1989,19890510,43,,12,2,
3180,1989,19890510,44,,12,2,
3181,1989,19890510,45,,12,2,
3182,1989,19890510,46,,12,2,
3183,1989,19890510,47,,12,2,
3184,1989,19890510,48,,12,2,
3185,1989,19890510,49,,12,2,
3186,1989,19890510,50,,12,2,
3187,1989,19890510,51,,12,2,
3188,1989,19890510,52,,12,2,
3189,1989,19890510,53,,12,2,
3190,1989,19890510,54,,12,2,
3191,1989,19890510,55,,12,2,
3192,1989,19890510,56,,12,2,
3193,1989,19890510,57,,12,2,
3194,1989,19890510,58,,12,2,
3195,1989,19890510,59,,12,2,
3196,1989,19890510,60,,12,2,
3197,1989,19890510,61,,12,2,
3198,1989,19890510,62,,12,2,
3199,1989,19890510,63,,12,2,
3200,1989,19890510,64,,12,2,
3201,1989,19890524,1,,12,2,
3202,1989,19890524,2,,12,2,
3203,1989,19890524,3,,12,2,
3204,1989,19890524,4,,12,2,
3205,1989,19890524,5,,12,2,
3206,1989,19890524,6,,12,2,
3207,1989,19890524,7,,12,2,
3208,1989,19890524,8,,12,2,
3209,1989,19890524,9,,12,2,
3210,1989,19890524,10,,12,2,
3211,1989,19890524,11,,12,2,
3212,1989,19890524,12,,12,2,
3213,1989,19890524,13,,12,2,
3214,1989,19890524,14,,12,2,
3215,1989,19890524,15,,12,2,
3216,1989,19890524,16,,12,2,
3217,1989,19890524,17,,12,2,
3218,1989,19890524,18,,12,2,
3219,1989,19890524,19,,12,2,
3220,1989,19890524,20,,12,2,
3221,1989,19890524,21,,12,2,
3222,1989,19890524,22,,12,2,
3223,1989,19890524,23,,12,2,
3224,1989,19890524,24,,12,2,
3225,1989,19890524,25,,12,2,
3226,1989,19890524,26,,12,2,
3227,1989,19890524,27,,12,2,
3228,1989,19890524,28,,12,2,
3229,1989,19890524,29,,12,2,
3230,1989,19890524,30,,12,2,
3231,1989,19890524,31,,12,2,
3232,1989,19890524,32,,12,2,
3233,1989,19890524,33,,12,2,
3234,1989,19890524,34,,12,2,
3235,1989,19890524,35,,12,2,
3236,1989,19890524,36,,12,2,
3237,1989,19890524,37,,12,2,
3238,1989,19890524,38,,12,2,
3239,1989,19890524,39,,12,2,
3240,1989,19890524,40,,12,2,
3241,1989,19890524,41,,12,2,
3242,1989,19890524,42,,12,2,
3243,1989,19890524,43,,12,2,
3244,1989,19890524,44,,12,2,
3245,1989,19890524,45,,12,2,
3246,1989,19890524,46,,12,2,
3247,1989,19890524,47,,12,2,
3248,1989,19890524,48,,12,2,
3249,1989,19890524,49,,12,2,
3250,1989,19890524,50,,12,2,
3251,1989,19890524,51,,12,2,
3252,1989,19890524,52,,12,2,
3253,1989,19890524,53,,12,2,
3254,1989,19890524,54,,12,2,
3255,1989,19890524,55,,12,2,
3256,1989,19890524,56,,12,2,
3257,1989,19890524,57,,12,2,
3258,1989,19890524,58,,12,2,
3259,1989,19890524,59,,12,2,
3260,1989,19890524,60,,12,2,
3261,1989,19890524,61,,12,2,
3262,1989,19890524,62,,12,2,
3263,1989,19890524,63,,12,2,
3264,1989,19890524,64,,12,2,
3265,1992,19920518,1,,5,6,
3266,1992,19920518,2,,5,6,
3267,1992,19920518,3,,5,6,
3268,1992,19920518,4,,5,6,
3269,1992,19920518,5,,5,6,
3270,1992,19920518,6,,5,6,
3271,1992,19920518,7,,5,6,
3272,1992,19920518,8,,5,6,
3273,1992,19920518,9,,5,6,
3274,1992,19920518,10,,5,6,
3275,1992,19920518,11,,5,6,
3276,1992,19920518,12,,5,6,
3277,1992,19920518,13,,5,6,
3278,1992,19920518,14,,5,6,
3279,1992,19920518,15,,5,6,
3280,1992,19920518,16,,5,6,
3281,1992,19920518,17,,5,6,
3282,1992,19920518,18,,5,6,
3283,1992,19920518,19,,5,6,
3284,1992,19920518,20,,5,6,
3285,1992,19920518,21,,5,6,
3286,1992,19920518,22,,5,6,
3287,1992,19920518,23,,5,6,
3288,1992,19920518,24,,5,6,
3289,1992,19920518,25,,5,6,
3290,1992,19920518,26,,5,6,
3291,1992,19920518,27,,5,6,
3292,1992,19920518,28,,5,6,
3293,1992,19920518,29,,5,6,
3294,1992,19920518,30,,5,6,
3295,1992,19920518,31,,5,6,
3296,1992,19920518,32,,5,6,
3297,1992,19920518,33,,5,6,
3298,1992,19920518,34,,5,6,
3299,1992,19920518,35,,5,6,
3300,1992,19920518,36,,5,6,
3301,1992,19920518,37,,5,6,
3302,1992,19920518,38,,5,6,
3303,1992,19920518,39,,5,6,
3304,1992,19920518,40,,5,6,
3305,1992,19920518,41,,5,6,
3306,1992,19920518,42,,5,6,
3307,1992,19920518,43,,5,6,
3308,1992,19920518,44,,5,6,
3309,1992,19920518,45,,5,6,
3310,1992,19920518,46,,5,6,
3311,1992,19920518,47,,5,6,
3312,1992,19920518,48,,5,6,
3313,1992,19920518,49,,5,6,
3314,1992,19920518,50,,5,6,
3315,1992,19920518,51,,5,6,
3316,1992,19920518,52,,5,6,
3317,1992,19920518,53,,5,6,
3318,1992,19920518,54,,5,6,
3319,1992,19920518,55,,5,6,
3320,1992,19920518,56,,5,6,
3321,1992,19920518,57,,5,6,
3322,1992,19920518,58,,5,6,
3323,1992,19920518,59,,5,6,
3324,1992,19920518,60,,5,6,
3325,1992,19920518,61,,5,6,
3326,1992,19920518,62,,5,6,
3327,1992,19920518,63,,5,6,
3328,1992,19920518,64,,5,6,
3329,1992,19920518,1,,11,5,
3330,1992,19920518,2,,11,5,
3331,1992,19920518,3,,11,5,
3332,1992,19920518,4,,11,5,
3333,1992,19920518,5,,11,5,
3334,1992,19920518,6,,11,5,
3335,1992,19920518,7,,11,5,
3336,1992,19920518,8,,11,5,
3337,1992,19920518,9,,11,5,
3338,1992,19920518,10,,11,5,
3339,1992,19920518,11,,11,5,
3340,1992,19920518,12,,11,5,
3341,1992,19920518,13,,11,5,
3342,1992,19920518,14,,11,5,
3343,1992,19920518,15,,11,5,
3344,1992,19920518,16,,11,5,
3345,1992,19920518,17,,11,5,
3346,1992,19920518,18,,11,5,
3347,1992,19920518,19,,11,5,
3348,1992,19920518,20,,11,5,
3349,1992,19920518,21,,11,5,
3350,1992,19920518,22,,11,5,
3351,1992,19920518,23,,11,5,
3352,1992,19920518,24,,11,5,
3353,1992,19920518,25,,11,5,
3354,1992,19920518,26,,11,5,
3355,1992,19920518,27,,11,5,
3356,1992,19920518,28,,11,5,
3357,1992,19920518,29,,11,5,
3358,1992,19920518,30,,11,5,
3359,1992,19920518,31,,11,5,
3360,1992,19920518,32,,11,5,
3361,1992,19920518,33,,11,5,
3362,1992,19920518,34,,11,5,
3363,1992,19920518,35,,11,5,
3364,1992,19920518,36,,11,5,
3365,1992,19920518,37,,11,5,
3366,1992,19920518,38,,11,5,
3367,1992,19920518,39,,11,5,
3368,1992,19920518,40,,11,5,
3369,1992,19920518,41,,11,5,
3370,1992,19920518,42,,11,5,
3371,1992,19920518,43,,11,5,
3372,1992,19920518,44,,11,5,
3373,1992,19920518,45,,11,5,
3374,1992,19920518,46,,11,5,
3375,1992,19920518,47,,11,5,
3376,1992,19920518,48,,11,5,
3377,1992,19920518,49,,11,5,
3378,1992,19920518,50,,11,5,
3379,1992,19920518,51,,11,5,
3380,1992,19920518,52,,11,5,
3381,1992,19920518,53,,11,5,
3382,1992,19920518,54,,11,5,
3383,1992,19920518,55,,11,5,
3384,1992,19920518,56,,11,5,
3385,1992,19920518,57,,11,5,
3386,1992,19920518,58,,11,5,
3387,1992,19920518,59,,11,5,
3388,1992,19920518,60,,11,5,
3389,1992,19920518,61,,11,5,
3390,1992,19920518,62,,11,5,
3391,1992,19920518,63,,11,5,
3392,1992,19920518,64,,11,5,
3393,1992,19920522,1,,11,5,
3394,1992,19920522,2,,11,5,
3395,1992,19920522,3,,11,5,
3396,1992,19920522,4,,11,5,
3397,1992,19920522,5,,11,5,
3398,1992,19920522,6,,11,5,
3399,1992,19920522,7,,11,5,
3400,1992,19920522,8,,11,5,
3401,1992,19920522,9,,11,5,
3402,1992,19920522,10,,11,5,
3403,1992,19920522,11,,11,5,
3404,1992,19920522,12,,11,5,
3405,1992,19920522,13,,11,5,
3406,1992,19920522,14,,11,5,
3407,1992,19920522,15,,11,5,
3408,1992,19920522,16,,11,5,
3409,1992,19920522,17,,11,5,
3410,1992,19920522,18,,11,5,
3411,1992,19920522,19,,11,5,
3412,1992,19920522,20,,11,5,
3413,1992,19920522,21,,11,5,
3414,1992,19920522,22,,11,5,
3415,1992,19920522,23,,11,5,
3416,1992,19920522,24,,11,5,
3417,1992,19920522,25,,11,5,
3418,1992,19920522,26,,11,5,
3419,1992,19920522,27,,11,5,
3420,1992,19920522,28,,11,5,
3421,1992,19920522,29,,11,5,
3422,1992,19920522,30,,11,5,
3423,1992,19920522,31,,11,5,
3424,1992,19920522,32,,11,5,
3425,1992,19920522,33,,11,5,
3426,1992,19920522,34,,11,5,
3427,1992,19920522,35,,11,5,
3428,1992,19920522,36,,11,5,
3429,1992,19920522,37,,11,5,
3430,1992,19920522,38,,11,5,
3431,1992,19920522,39,,11,5,
3432,1992,19920522,40,,11,5,
3433,1992,19920522,41,,11,5,
3434,1992,19920522,42,,11,5,
3435,1992,19920522,43,,11,5,
3436,1992,19920522,44,,11,5,
3437,1992,19920522,45,,11,5,
3438,1992,19920522,46,,11,5,
3439,1992,19920522,47,,11,5,
3440,1992,19920522,48,,11,5,
3441,1992,19920522,49,,11,5,
3442,1992,19920522,50,,11,5,
3443,1992,19920522,51,,11,5,
3444,1992,19920522,52,,11,5,
3445,1992,19920522,53,,11,5,
3446,1992,19920522,54,,11,5,
3447,1992,19920522,55,,11,5,
3448,1992,19920522,56,,11,5,
3449,1992,19920522,57,,11,5,
3450,1992,19920522,58,,11,5,
3451,1992,19920522,59,,11,5,
3452,1992,19920522,60,,11,5,
3453,1992,19920522,61,,11,5,
3454,1992,19920522,62,,11,5,
3455,1992,19920522,63,,11,5,
3456,1992,19920522,64,,11,5,
3457,1992,19920603,1,,11,5,18
3458,1992,19920603,2,,11,5,18
3459,1992,19920603,3,,11,5,18
3460,1992,19920603,4,,11,5,18
3461,1992,19920603,5,,11,5,18
3462,1992,19920603,6,,11,5,18
3463,1992,19920603,7,,11,5,18
3464,1992,19920603,8,,11,5,18
3465,1992,19920603,9,,11,5,18
3466,1992,19920603,10,,11,5,18
3467,1992,19920603,11,,11,5,18
3468,1992,19920603,12,,11,5,18
3469,1992,19920603,13,,11,5,18
3470,1992,19920603,14,,11,5,18
3471,1992,19920603,15,,11,5,18
3472,1992,19920603,16,,11,5,18
3473,1992,19920603,17,,11,5,18
3474,1992,19920603,18,,11,5,18
3475,1992,19920603,19,,11,5,18
3476,1992,19920603,20,,11,5,18
3477,1992,19920603,21,,11,5,18
3478,1992,19920603,22,,11,5,18
3479,1992,19920603,23,,11,5,18
3480,1992,19920603,24,,11,5,18
3481,1992,19920603,25,,11,5,18
3482,1992,19920603,26,,11,5,18
3483,1992,19920603,27,,11,5,18
3484,1992,19920603,28,,11,5,18
3485,1992,19920603,29,,11,5,18
3486,1992,19920603,30,,11,5,18
3487,1992,19920603,31,,11,5,18
3488,1992,19920603,32,,11,5,18
3489,1992,19920603,33,,11,5,18
3490,1992,19920603,34,,11,5,18
3491,1992,19920603,35,,11,5,18
3492,1992,19920603,36,,11,5,18
3493,1992,19920603,37,,11,5,18
3494,1992,19920603,38,,11,5,18
3495,1992,19920603,39,,11,5,18
3496,1992,19920603,40,,11,5,18
3497,1992,19920603,41,,11,5,18
3498,1992,19920603,42,,11,5,18
3499,1992,19920603,43,,11,5,18
3500,1992,19920603,44,,11,5,18
3501,1992,19920603,45,,11,5,18
3502,1992,19920603,46,,11,5,18
3503,1992,19920603,47,,11,5,18
3504,1992,19920603,48,,11,5,18
3505,1992,19920603,49,,11,5,18
3506,1992,19920603,50,,11,5,18
3507,1992,19920603,51,,11,5,18
3508,1992,19920603,52,,11,5,18
3509,1992,19920603,53,,11,5,18
3510,1992,19920603,54,,11,5,18
3511,1992,19920603,55,,11,5,18
3512,1992,19920603,56,,11,5,18
3513,1992,19920603,57,,11,5,18
3514,1992,19920603,58,,11,5,18
3515,1992,19920603,59,,11,5,18
3516,1992,19920603,60,,11,5,18
3517,1992,19920603,61,,11,5,18
3518,1992,19920603,62,,11,5,18
3519,1992,19920603,63,,11,5,18
3520,1992,19920603,64,,11,5,18
3521,1992,19920617,1,,11,5,
3522,1992,19920617,2,,11,5,
3523,1992,19920617,3,,11,5,
3524,1992,19920617,4,,11,5,
3525,1992,19920617,5,,11,5,
3526,1992,19920617,6,,11,5,
3527,1992,19920617,7,,11,5,
3528,1992,19920617,8,,11,5,
3529,1992,19920617,9,,11,5,
3530,1992,19920617,10,,11,5,
3531,1992,19920617,11,,11,5,
3532,1992,19920617,12,,11,5,
3533,1992,19920617,13,,11,5,
3534,1992,19920617,14,,11,5,
3535,1992,19920617,15,,11,5,
3536,1992,19920617,16,,11,5,
3537,1992,19920617,17,,11,5,
3538,1992,19920617,18,,11,5,
3539,1992,19920617,19,,11,5,
3540,1992,19920617,20,,11,5,
3541,1992,19920617,21,,11,5,
3542,1992,19920617,22,,11,5,
3543,1992,19920617,23,,11,5,
3544,1992,19920617,24,,11,5,
3545,1992,19920617,25,,11,5,
3546,1992,19920617,26,,11,5,
3547,1992,19920617,27,,11,5,
3548,1992,19920617,28,,11,5,
3549,1992,19920617,29,,11,5,
3550,1992,19920617,30,,11,5,
3551,1992,19920617,31,,11,5,
3552,1992,19920617,32,,11,5,
3553,1992,19920617,33,,11,5,
3554,1992,19920617,34,,11,5,
3555,1992,19920617,35,,11,5,
3556,1992,19920617,36,,11,5,
3557,1992,19920617,37,,11,5,
3558,1992,19920617,38,,11,5,
3559,1992,19920617,39,,11,5,
3560,1992,19920617,40,,11,5,
3561,1992,19920617,41,,11,5,
3562,1992,19920617,42,,11,5,
3563,1992,19920617,43,,11,5,
3564,1992,19920617,44,,11,5,
3565,1992,19920617,45,,11,5,
3566,1992,19920617,46,,11,5,
3567,1992,19920617,47,,11,5,
3568,1992,19920617,48,,11,5,
3569,1992,19920617,49,,11,5,
3570,1992,19920617,50,,11,5,
3571,1992,19920617,51,,11,5,
3572,1992,19920617,52,,11,5,
3573,1992,19920617,53,,11,5,
3574,1992,19920617,54,,11,5,
3575,1992,19920617,55,,11,5,
3576,1992,19920617,56,,11,5,
3577,1992,19920617,57,,11,5,
3578,1992,19920617,58,,11,5,
3579,1992,19920617,59,,11,5,
3580,1992,19920617,60,,11,5,
3581,1992,19920617,61,,11,5,
3582,1992,19920617,62,,11,5,
3583,1992,19920617,63,,11,5,
3584,1992,19920617,64,,11,5,
3585,1994,19940506,1,,12,2,
3586,1994,19940506,2,,12,2,
3587,1994,19940506,3,,12,2,
3588,1994,19940506,4,,12,2,
3589,1994,19940506,5,,12,2,
3590,1994,19940506,6,,12,2,
3591,1994,19940506,7,,12,2,
3592,1994,19940506,8,,12,2,
3593,1994,19940506,9,,12,2,
3594,1994,19940506,10,,12,2,
3595,1994,19940506,11,,12,2,
3596,1994,19940506,12,,12,2,
3597,1994,19940506,13,,12,2,
3598,1994,19940506,14,,12,2,
3599,1994,19940506,15,,12,2,
3600,1994,19940506,16,,12,2,
3601,1994,19940506,17,,12,2,
3602,1994,19940506,18,,12,2,
3603,1994,19940506,19,,12,2,
3604,1994,19940506,20,,12,2,
3605,1994,19940506,21,,12,2,
3606,1994,19940506,22,,12,2,
3607,1994,19940506,23,,12,2,
3608,1994,19940506,24,,12,2,
3609,1994,19940506,25,,12,2,
3610,1994,19940506,26,,12,2,
3611,1994,19940506,27,,12,2,
3612,1994,19940506,28,,12,2,
3613,1994,19940506,29,,12,2,
3614,1994,19940506,30,,12,2,
3615,1994,19940506,31,,12,2,
3616,1994,19940506,32,,12,2,
3617,1994,19940506,33,,12,2,
3618,1994,19940506,34,,12,2,
3619,1994,19940506,35,,12,2,
3620,1994,19940506,36,,12,2,
3621,1994,19940506,37,,12,2,
3622,1994,19940506,38,,12,2,
3623,1994,19940506,39,,12,2,
3624,1994,19940506,40,,12,2,
3625,1994,19940506,41,,12,2,
3626,1994,19940506,42,,12,2,
3627,1994,19940506,43,,12,2,
3628,1994,19940506,44,,12,2,
3629,1994,19940506,45,,12,2,
3630,1994,19940506,46,,12,2,
3631,1994,19940506,47,,12,2,
3632,1994,19940506,48,,12,2,
3633,1994,19940506,49,,12,2,
3634,1994,19940506,50,,12,2,
3635,1994,19940506,51,,12,2,
3636,1994,19940506,52,,12,2,
3637,1994,19940506,53,,12,2,
3638,1994,19940506,54,,12,2,
3639,1994,19940506,55,,12,2,
3640,1994,19940506,56,,12,2,
3641,1994,19940506,57,,12,2,
3642,1994,19940506,58,,12,2,
3643,1994,19940506,59,,12,2,
3644,1994,19940506,60,,12,2,
3645,1994,19940506,61,,12,2,
3646,1994,19940506,62,,12,2,
3647,1994,19940506,63,,12,2,
3648,1994,19940506,64,,12,2,
3649,1994,19940518,1,,12,2,
3650,1994,19940518,2,,12,2,
3651,1994,19940518,3,,12,2,
3652,1994,19940518,4,,12,2,
3653,1994,19940518,5,,12,2,
3654,1994,19940518,6,,12,2,
3655,1994,19940518,7,,12,2,
3656,1994,19940518,8,,12,2,
3657,1994,19940518,9,,12,2,
3658,1994,19940518,10,,12,2,
3659,1994,19940518,11,,12,2,
3660,1994,19940518,12,,12,2,
3661,1994,19940518,13,,12,2,
3662,1994,19940518,14,,12,2,
3663,1994,19940518,15,,12,2,
3664,1994,19940518,16,,12,2,
3665,1994,19940518,17,,12,2,
3666,1994,19940518,18,,12,2,
3667,1994,19940518,19,,12,2,
3668,1994,19940518,20,,12,2,
3669,1994,19940518,21,,12,2,
3670,1994,19940518,22,,12,2,
3671,1994,19940518,23,,12,2,
3672,1994,19940518,24,,12,2,
3673,1994,19940518,25,,12,2,
3674,1994,19940518,26,,12,2,
3675,1994,19940518,27,,12,2,
3676,1994,19940518,28,,12,2,
3677,1994,19940518,29,,12,2,
3678,1994,19940518,30,,12,2,
3679,1994,19940518,31,,12,2,
3680,1994,19940518,32,,12,2,
3681,1994,19940518,33,,12,2,
3682,1994,19940518,34,,12,2,
3683,1994,19940518,35,,12,2,
3684,1994,19940518,36,,12,2,
3685,1994,19940518,37,,12,2,
3686,1994,19940518,38,,12,2,
3687,1994,19940518,39,,12,2,
3688,1994,19940518,40,,12,2,
3689,1994,19940518,41,,12,2,
3690,1994,19940518,42,,12,2,
3691,1994,19940518,43,,12,2,
3692,1994,19940518,44,,12,2,
3693,1994,19940518,45,,12,2,
3694,1994,19940518,46,,12,2,
3695,1994,19940518,47,,12,2,
3696,1994,19940518,48,,12,2,
3697,1994,19940518,49,,12,2,
3698,1994,19940518,50,,12,2,
3699,1994,19940518,51,,12,2,
3700,1994,19940518,52,,12,2,
3701,1994,19940518,53,,12,2,
3702,1994,19940518,54,,12,2,
3703,1994,19940518,55,,12,2,
3704,1994,19940518,56,,12,2,
3705,1994,19940518,57,,12,2,
3706,1994,19940518,58,,12,2,
3707,1994,19940518,59,,12,2,
3708,1994,19940518,60,,12,2,
3709,1994,19940518,61,,12,2,
3710,1994,19940518,62,,12,2,
3711,1994,19940518,63,,12,2,
3712,1994,19940518,64,,12,2,
3713,1994,19940603,1,,12,2,
3714,1994,19940603,2,,12,2,
3715,1994,19940603,3,,12,2,
3716,1994,19940603,4,,12,2,
3717,1994,19940603,5,,12,2,
3718,1994,19940603,6,,12,2,
3719,1994,19940603,7,,12,2,
3720,1994,19940603,8,,12,2,
3721,1994,19940603,9,,12,2,
3722,1994,19940603,10,,12,2,
3723,1994,19940603,11,,12,2,
3724,1994,19940603,12,,12,2,
3725,1994,19940603,13,,12,2,
3726,1994,19940603,14,,12,2,
3727,1994,19940603,15,,12,2,
3728,1994,19940603,16,,12,2,
3729,1994,19940603,17,,12,2,
3730,1994,19940603,18,,12,2,
3731,1994,19940603,19,,12,2,
3732,1994,19940603,20,,12,2,
3733,1994,19940603,21,,12,2,
3734,1994,19940603,22,,12,2,
3735,1994,19940603,23,,12,2,
3736,1994,19940603,24,,12,2,
3737,1994,19940603,25,,12,2,
3738,1994,19940603,26,,12,2,
3739,1994,19940603,27,,12,2,
3740,1994,19940603,28,,12,2,
3741,1994,19940603,29,,12,2,
3742,1994,19940603,30,,12,2,
3743,1994,19940603,31,,12,2,
3744,1994,19940603,32,,12,2,
3745,1994,19940603,33,,12,2,
3746,1994,19940603,34,,12,2,
3747,1994,19940603,35,,12,2,
3748,1994,19940603,36,,12,2,
3749,1994,19940603,37,,12,2,
3750,1994,19940603,38,,12,2,
3751,1994,19940603,39,,12,2,
3752,1994,19940603,40,,12,2,
3753,1994,19940603,41,,12,2,
3754,1994,19940603,42,,12,2,
3755,1994,19940603,43,,12,2,
3756,1994,19940603,44,,12,2,
3757,1994,19940603,45,,12,2,
3758,1994,19940603,46,,12,2,
3759,1994,19940603,47,,12,2,
3760,1994,19940603,48,,12,2,
3761,1994,19940603,49,,12,2,
3762,1994,19940603,50,,12,2,
3763,1994,19940603,51,,12,2,
3764,1994,19940603,52,,12,2,
3765,1994,19940603,53,,12,2,
3766,1994,19940603,54,,12,2,
3767,1994,19940603,55,,12,2,
3768,1994,19940603,56,,12,2,
3769,1994,19940603,57,,12,2,
3770,1994,19940603,58,,12,2,
3771,1994,19940603,59,,12,2,
3772,1994,19940603,60,,12,2,
3773,1994,19940603,61,,12,2,
3774,1994,19940603,62,,12,2,
3775,1994,19940603,63,,12,2,
3776,1994,19940603,64,,12,2,
3777,1997,19970526,1,,11,5,
3778,1997,19970526,2,,11,5,
3779,1997,19970526,3,,11,5,
3780,1997,19970526,4,,11,5,
3781,1997,19970526,5,,11,5,
3782,1997,19970526,6,,11,5,
3783,1997,19970526,7,,11,5,
3784,1997,19970526,8,,11,5,
3785,1997,19970526,9,,11,5,
3786,1997,19970526,10,,11,5,
3787,1997,19970526,11,,11,5,
3788,1997,19970526,12,,11,5,
3789,1997,19970526,13,,11,5,
3790,1997,19970526,14,,11,5,
3791,1997,19970526,15,,11,5,
3792,1997,19970526,16,,11,5,
3793,1997,19970526,17,,11,5,
3794,1997,19970526,18,,11,5,
3795,1997,19970526,19,,11,5,
3796,1997,19970526,20,,11,5,
3797,1997,19970526,21,,11,5,
3798,1997,19970526,22,,11,5,
3799,1997,19970526,23,,11,5,
3800,1997,19970526,24,,11,5,
3801,1997,19970526,25,,11,5,
3802,1997,19970526,26,,11,5,
3803,1997,19970526,27,,11,5,
3804,1997,19970526,28,,11,5,
3805,1997,19970526,29,,11,5,
3806,1997,19970526,30,,11,5,
3807,1997,19970526,31,,11,5,
3808,1997,19970526,32,,11,5,
3809,1997,19970526,33,,11,5,
3810,1997,19970526,34,,11,5,
3811,1997,19970526,35,,11,5,
3812,1997,19970526,36,,11,5,
3813,1997,19970526,37,,11,5,
3814,1997,19970526,38,,11,5,
3815,1997,19970526,39,,11,5,
3816,1997,19970526,40,,11,5,
3817,1997,19970526,41,,11,5,
3818,1997,19970526,42,,11,5,
3819,1997,19970526,43,,11,5,
3820,1997,19970526,44,,11,5,
3821,1997,19970526,45,,11,5,
3822,1997,19970526,46,,11,5,
3823,1997,19970526,47,,11,5,
3824,1997,19970526,48,,11,5,
3825,1997,19970526,49,,11,5,
3826,1997,19970526,50,,11,5,
3827,1997,19970526,51,,11,5,
3828,1997,19970526,52,,11,5,
3829,1997,19970526,53,,11,5,
3830,1997,19970526,54,,11,5,
3831,1997,19970526,55,,11,5,
3832,1997,19970526,56,,11,5,
3833,1997,19970526,57,,11,5,
3834,1997,19970526,58,,11,5,
3835,1997,19970526,59,,11,5,
3836,1997,19970526,60,,11,5,
3837,1997,19970526,61,,11,5,
3838,1997,19970526,62,,11,5,
3839,1997,19970526,63,,11,5,
3840,1997,19970526,64,,11,5,
3841,1997,19970602,1,,11,5,
3842,1997,19970602,2,,11,5,
3843,1997,19970602,3,,11,5,
3844,1997,19970602,4,,11,5,
3845,1997,19970602,5,,11,5,
3846,1997,19970602,6,,11,5,
3847,1997,19970602,7,,11,5,
3848,1997,19970602,8,,11,5,
3849,1997,19970602,9,,11,5,
